time,compressor power,compressor mark,AC PTC power,AC PTC mark,battery PTC power,battery PTC mark,MCU front power,MCU front mark,MCU rear power,MCU rear mark,DCDC power,DCDC mark,fan power,fan mark,water pump power,water pump mark,blower power,blower mark,others power,others mark,battery power,battery mark,mechanical ratio,low voltage ratio,high voltage ratio,MCU rear ratio,battery PTC ratio,AC PTC ratio,MCU front ratio,compressor ratio
149,0,0,6.9,1,5,1,-7,0,-1.7,0,1.154,1,0.06,1,0.094,1,0.4,1,0,0,5,1,10.86812184,3.61 ,85.52 ,6.523362935,42.78 ,42.73 ,4.344758901,0
150,0,0,6.9,1,5,1,-2.9,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.69059863,3.64 ,85.67 ,6.487033778,42.86 ,42.81 ,4.203564854,0
151,0,0,6.9,1,5,1,-2.7,0,-0.2,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.51849612,3.67 ,85.81 ,6.44668766,42.93 ,42.88 ,4.071808458,0
152,0,0,6.9,1,5,1,-1.6,0,0.4,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.41035937,3.70 ,85.89 ,6.426803489,42.97 ,42.92 ,3.983555881,0
153,0,0,6.9,1,5,1,-0.3,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.33663727,3.73 ,85.94 ,6.388813525,42.99 ,42.95 ,3.947823742,0
154,0,0,6.9,1,5,1,0.5,1,0.3,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.30361979,3.75 ,85.95 ,6.360558082,42.99 ,42.95 ,3.943061705,0
155,0,0,6.8,1,5,1,2.5,1,3.6,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.46133947,3.76 ,85.78 ,6.45129274,42.91 ,42.87 ,4.010046728,0
156,0,0,6.8,1,5,1,3.9,1,4.3,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.69129365,3.77 ,85.53 ,6.563090133,42.79 ,42.75 ,4.128203522,0
157,0,0,6.9,1,5,1,2.7,1,4,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.86370163,3.79 ,85.35 ,6.664485801,42.70 ,42.65 ,4.199215832,0
158,0,0,6.8,1,5,1,3.3,1,4,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,11.05443569,3.80 ,85.15 ,6.762851171,42.60 ,42.55 ,4.291584518,0
159,0,0,6.9,1,5,1,3.2,1,4.3,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,11.24876345,3.81 ,84.94 ,6.870594782,42.49 ,42.45 ,4.378168666,0
160,0,0,6.9,1,5,1,1.8,1,2.8,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,11.34082536,3.83 ,84.83 ,6.926456071,42.44 ,42.39 ,4.41436929,0
161,0,0,6.9,1,5,1,-0.1,0,0.4,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,11.286303,3.85 ,84.86 ,6.901421769,42.45 ,42.41 ,4.384881235,0
162,0,0,6.9,1,5,1,0.2,1,0.1,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,11.23241121,3.87 ,84.90 ,6.865304321,42.47 ,42.43 ,4.36710689,0
163,0,0,6.9,1,5,1,-4.9,0,-2,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.93744567,3.90 ,85.16 ,6.768820041,42.60 ,42.56 ,4.168625631,0
164,0,0,6.9,1,5,1,-0.7,0,-0.4,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.83871259,3.93 ,85.24 ,6.718272423,42.64 ,42.60 ,4.120440165,0
165,0,0,6.9,1,5,1,-5.1,0,-0.9,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.57753411,3.96 ,85.47 ,6.662010503,42.76 ,42.71 ,3.915523609,0
166,0,0,6.8,1,5,1,-3,0,-0.6,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.39879587,3.98 ,85.62 ,6.611649189,42.83 ,42.79 ,3.787146685,0
167,0,0,6.8,1,5,1,-0.5,0,-0.3,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.3148574,4.00 ,85.68 ,6.566024738,42.87 ,42.81 ,3.748832665,0
168,0,0,7,1,5,1,0.1,1,0.1,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.26416665,4.02 ,85.71 ,6.532749003,42.88 ,42.83 ,3.731417651,0
169,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.20745243,4.04 ,85.75 ,6.496652572,42.90 ,42.85 ,3.710799859,0
170,0,0,7,1,5,1,0,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.14845214,4.06 ,85.79 ,6.457774043,42.91 ,42.88 ,3.690678099,0
171,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.09298617,4.08 ,85.82 ,6.422479331,42.93 ,42.90 ,3.670506842,0
172,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.03848568,4.10 ,85.86 ,6.387798979,42.94 ,42.92 ,3.650686697,0
173,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.984929222,4.12 ,85.89 ,6.35371935,42.96 ,42.94 ,3.631209872,0
174,0,0,6.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.93229604,4.14 ,85.93 ,6.320227228,42.97 ,42.95 ,3.612068812,0
175,0,0,6.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.880214834,4.16 ,85.96 ,6.287086346,42.99 ,42.97 ,3.593128488,0
176,0,0,6.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.828329488,4.18 ,85.99 ,6.254070095,43.01 ,42.98 ,3.574259393,0
177,0,0,6.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.7773301,4.20 ,86.02 ,6.221617607,43.02 ,43.00 ,3.555712493,0
178,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.72617664,4.22 ,86.06 ,6.189067078,43.04 ,43.02 ,3.537109562,0
179,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.675555648,4.24 ,86.09 ,6.156855375,43.06 ,43.03 ,3.518700274,0
180,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.625125594,4.25 ,86.12 ,6.124765171,43.07 ,43.05 ,3.500360423,0
181,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.575218508,4.27 ,86.15 ,6.093007748,43.09 ,43.06 ,3.48221076,0
182,0,0,6.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.526152716,4.29 ,86.18 ,6.061785667,43.11 ,43.07 ,3.464367049,0
183,0,0,6.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.477910332,4.31 ,86.21 ,6.031087546,43.13 ,43.09 ,3.446822786,0
184,0,0,6.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.429834232,4.32 ,86.25 ,6.000495236,43.15 ,43.10 ,3.429338996,0
185,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.381926764,4.34 ,86.28 ,5.970010232,43.16 ,43.11 ,3.411916532,0
186,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.334503616,4.36 ,86.31 ,5.939833416,43.18 ,43.13 ,3.3946702,0
187,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.287557479,4.37 ,86.34 ,5.909960137,43.19 ,43.14 ,3.377597342,0
188,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.241388389,4.39 ,86.37 ,5.880581317,43.21 ,43.16 ,3.360807072,0
189,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.195676048,4.41 ,86.40 ,5.85149314,43.22 ,43.18 ,3.344182908,0
190,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.150413711,4.42 ,86.43 ,5.822691314,43.23 ,43.20 ,3.327722396,0
191,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.105594766,4.44 ,86.45 ,5.794171633,43.24 ,43.22 ,3.311423132,0
192,0,0,7,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.061212729,4.46 ,86.48 ,5.765929971,43.25 ,43.23 ,3.295282759,0
193,0,0,6.9,1,5,1,0,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.014602423,4.47 ,86.51 ,5.73509071,43.26 ,43.25 ,3.279511713,0
194,0,0,6.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.97137489,4.49 ,86.54 ,5.707589351,43.28 ,43.27 ,3.263785539,0
195,0,0,6.9,1,5,1,0.4,1,0.6,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.957810607,4.50 ,86.54 ,5.697797066,43.27 ,43.27 ,3.260013541,0
196,0,0,6.9,1,5,1,0.5,1,0.7,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.949916891,4.52 ,86.53 ,5.690754011,43.27 ,43.26 ,3.259162881,0
197,0,0,6.9,1,5,1,0.3,1,0.7,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.936314691,4.53 ,86.53 ,5.68414467,43.27 ,43.26 ,3.252170021,0
198,0,0,6.9,1,5,1,0.4,1,0.8,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.928610964,4.54 ,86.53 ,5.6804057,43.27 ,43.26 ,3.248205264,0
199,0,0,6.9,1,5,1,0.3,1,0.8,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.918119454,4.56 ,86.53 ,5.676883378,43.27 ,43.26 ,3.241236075,0
200,0,0,6.9,1,5,1,0.4,1,0.7,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.907733415,4.57 ,86.52 ,5.670265454,43.26 ,43.26 ,3.237467962,0
201,0,0,6.9,1,5,1,1.6,1,2.4,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,8.979683816,4.58 ,86.44 ,5.711514663,43.22 ,43.22 ,3.268169153,0
202,0,0,6.9,1,5,1,4.3,1,4.1,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.174448004,4.58 ,86.24 ,5.796990386,43.13 ,43.12 ,3.377457618,0
203,0,0,7,1,5,1,0.1,1,0.1,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.137557298,4.60 ,86.27 ,5.772869421,43.14 ,43.13 ,3.364687878,0
204,0,0,6.9,1,5,1,0.2,1,0.2,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.106576019,4.61 ,86.28 ,5.751682803,43.15 ,43.14 ,3.354893216,0
205,0,0,6.8,1,5,1,1.2,1,2.1,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.156706313,4.62 ,86.22 ,5.783823802,43.12 ,43.11 ,3.372882512,0
206,0,0,6.8,1,5,1,1.7,1,2.8,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.238978138,4.63 ,86.13 ,5.834506993,43.07 ,43.06 ,3.404471145,0
207,0,0,6.9,1,5,1,3.1,1,3.8,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.385713753,4.63 ,85.98 ,5.910414234,43.00 ,42.98 ,3.475299519,0
208,0,0,6.8,1,5,1,3.4,1,4.2,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.549444203,4.63 ,85.82 ,5.996023752,42.92 ,42.90 ,3.553420451,0
209,0,0,6.9,1,5,1,5.3,1,5.5,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,9.796600526,4.63 ,85.57 ,6.113244672,42.80 ,42.77 ,3.683355854,0
210,0,0,6.9,1,5,1,4.8,1,5.4,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.02413676,4.63 ,85.34 ,6.226847862,42.68 ,42.66 ,3.797288895,0
211,0,0,6.9,1,5,1,4.4,1,5,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.22736167,4.63 ,85.14 ,6.328581592,42.58 ,42.56 ,3.898780076,0
212,0,0,7,1,5,1,3,1,4.1,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.36793548,4.64 ,85.00 ,6.40705333,42.50 ,42.49 ,3.960882154,0
213,0,0,7,1,5,1,1.2,1,3.4,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.44186487,4.64 ,84.91 ,6.468820401,42.46 ,42.45 ,3.973044466,0
214,0,0,7,1,5,1,-1,0,-0.8,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.35034822,4.66 ,84.99 ,6.421182429,42.50 ,42.49 ,3.929165792,0
215,0,0,6.9,1,5,1,-0.5,0,-0.2,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.28837214,4.67 ,85.04 ,6.38943979,42.52 ,42.52 ,3.898932345,0
216,0,0,6.9,1,5,1,-0.3,0,-0.2,0,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.232015,4.69 ,85.08 ,6.357590821,42.54 ,42.54 ,3.874424182,0
217,0,0,6.8,1,5,1,-0.5,0,0.3,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.18405688,4.70 ,85.12 ,6.339838032,42.56 ,42.56 ,3.844218851,0
218,0,0,6.9,1,5,1,0.7,1,0.6,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.17401523,4.71 ,85.11 ,6.327672247,42.56 ,42.56 ,3.846342978,0
219,0,0,7,1,5,1,1.2,1,2.8,1,1.154,1,0.06,1,0.094,1,0.6,1,0,0,5,1,10.23224958,4.72 ,85.05 ,6.372667525,42.52 ,42.53 ,3.859582052,0
220,0,0,6.8,1,5,1,4.3,1,4.4,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.40818982,4.72 ,84.87 ,6.453803779,42.43 ,42.44 ,3.954386045,0
221,0,0,6.8,1,5,1,4.3,1,4.9,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.59424299,4.72 ,84.68 ,6.546848247,42.34 ,42.34 ,4.047394743,0
222,0,0,6.9,1,5,1,4.3,1,5,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.7797044,4.72 ,84.50 ,6.640871062,42.25 ,42.25 ,4.138833334,0
223,0,0,6.9,1,5,1,4.8,1,5,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.97488749,4.72 ,84.30 ,6.732723994,42.15 ,42.15 ,4.242163492,0
224,0,0,6.9,1,5,1,5,1,5.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.17710216,4.72 ,84.10 ,6.828035173,42.05 ,42.05 ,4.349066989,0
225,0,0,6.9,1,5,1,4,1,5.1,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.35024429,4.72 ,83.93 ,6.921407592,41.96 ,41.97 ,4.428836696,0
226,0,0,6.9,1,5,1,3.7,1,5.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.51640336,4.72 ,83.76 ,7.016634387,41.88 ,41.88 ,4.499768974,0
227,0,0,6.8,1,5,1,2.1,1,3.7,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.60770132,4.73 ,83.67 ,7.076695151,41.83 ,41.83 ,4.531006172,0
228,0,0,6.8,1,5,1,1.1,1,2.7,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.65079684,4.73 ,83.62 ,7.113146018,41.81 ,41.81 ,4.537650819,0
229,0,0,6.9,1,5,1,0.5,1,0.8,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.63510041,4.74 ,83.62 ,7.103729789,41.81 ,41.81 ,4.531370621,0
230,0,0,6.9,1,5,1,0.1,1,-0.4,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.58229778,4.76 ,83.66 ,7.065781026,41.83 ,41.83 ,4.516516757,0
231,0,0,6.9,1,5,1,0.6,1,0.4,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.56006302,4.77 ,83.67 ,7.046708109,41.84 ,41.83 ,4.513354915,0
232,0,0,6.9,1,5,1,1.6,1,2.6,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.61188034,4.77 ,83.62 ,7.079332888,41.81 ,41.81 ,4.532547448,0
233,0,0,7,1,5,1,1.8,1,2.7,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.66975956,4.78 ,83.55 ,7.113490813,41.78 ,41.77 ,4.556268751,0
234,0,0,6.9,1,5,1,1.6,1,3.4,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.73875649,4.78 ,83.48 ,7.164644777,41.74 ,41.74 ,4.574111716,0
235,0,0,7,1,5,1,0.9,1,2.5,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.77046992,4.79 ,83.44 ,7.19492145,41.72 ,41.72 ,4.575548475,0
236,0,0,6.9,1,5,1,1.2,1,1.8,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.79346066,4.80 ,83.41 ,7.20810993,41.70 ,41.71 ,4.585350726,0
237,0,0,6.9,1,5,1,-0.3,0,-1,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.71925201,4.81 ,83.47 ,7.157515315,41.73 ,41.74 ,4.561736693,0
238,0,0,6.9,1,5,1,-6.2,0,-2,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.49037319,4.83 ,83.68 ,7.094299971,41.84 ,41.84 ,4.396073215,0
239,0,0,6.8,1,5,1,-0.4,0,0.6,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.45187221,4.84 ,83.71 ,7.082612731,41.85 ,41.85 ,4.369259483,0
240,0,0,6.8,1,5,1,-1.4,0,0.3,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.38427186,4.85 ,83.76 ,7.065576944,41.88 ,41.88 ,4.31869492,0
241,0,0,6.8,1,5,1,-0.8,0,-0.2,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.31965808,4.87 ,83.81 ,7.03606778,41.91 ,41.91 ,4.283590298,0
242,0,0,6.8,1,5,1,-0.2,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.27107744,4.88 ,83.85 ,7.008040805,41.93 ,41.93 ,4.263036637,0
243,0,0,6.8,1,5,1,0.3,1,-0.1,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.23394401,4.89 ,83.88 ,6.979343942,41.94 ,41.94 ,4.254600068,0
244,0,0,6.9,1,5,1,0.9,1,1.3,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.24073747,4.90 ,83.86 ,6.981901815,41.93 ,41.93 ,4.258835653,0
245,0,0,7,1,5,1,1,1,2.5,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.27606056,4.90 ,83.82 ,7.011920761,41.91 ,41.91 ,4.264139798,0
246,0,0,6.8,1,5,1,0.8,1,2.4,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.30505696,4.91 ,83.79 ,7.0400682,41.89 ,41.90 ,4.264988759,0
247,0,0,6.8,1,5,1,0.8,1,2.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.3294424,4.92 ,83.75 ,7.063402635,41.87 ,41.88 ,4.266039769,0
248,0,0,6.9,1,5,1,-0.2,0,-0.4,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.27495873,4.93 ,83.80 ,7.028799969,41.90 ,41.90 ,4.246158756,0
249,0,0,6.8,1,5,1,0,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.23195474,4.94 ,83.83 ,7.001072961,41.91 ,41.92 ,4.230881779,0
250,0,0,6.8,1,5,1,-0.1,0,-0.2,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.18521481,4.95 ,83.87 ,6.971623137,41.93 ,41.93 ,4.213591676,0
251,0,0,6.8,1,5,1,0.1,1,0,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.14713835,4.96 ,83.89 ,6.946381393,41.95 ,41.95 ,4.200756959,0
252,0,0,6.8,1,5,1,0.3,1,0.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.11791357,4.97 ,83.91 ,6.925478379,41.96 ,41.96 ,4.192435187,0
253,0,0,6.8,1,5,1,0.8,1,1,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.11667439,4.98 ,83.91 ,6.921793583,41.96 ,41.95 ,4.194880804,0
254,0,0,6.9,1,5,1,0.9,1,1.6,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.13006529,4.98 ,83.89 ,6.931169207,41.95 ,41.94 ,4.198896085,0
255,0,0,6.8,1,5,1,1.7,1,3,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.19016275,4.99 ,83.82 ,6.970335472,41.91 ,41.91 ,4.219827282,0
256,0,0,6.8,1,5,1,1.9,1,2.8,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.24970311,4.99 ,83.76 ,7.004397956,41.88 ,41.87 ,4.245305157,0
257,0,0,6.8,1,5,1,2.4,1,3.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.32752348,4.99 ,83.68 ,7.046087593,41.84 ,41.83 ,4.281435883,0
258,0,0,6.8,1,5,1,0.9,1,1,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.32730871,5.00 ,83.67 ,7.041681019,41.84 ,41.83 ,4.285627687,0
259,0,0,6.9,1,5,1,-0.5,0,-0.5,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.26687338,5.01 ,83.72 ,7.006960122,41.87 ,41.85 ,4.259913256,0
260,0,0,6.9,1,5,1,-2.1,0,-0.7,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.16950797,5.03 ,83.81 ,6.970725754,41.91 ,41.89 ,4.198782213,0
261,0,0,7,1,5,1,-0.4,0,-0.2,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.11796917,5.04 ,83.85 ,6.942621318,41.93 ,41.92 ,4.175347853,0
262,0,0,6.9,1,5,1,-2.2,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,11.03194903,5.05 ,83.92 ,6.919914176,41.97 ,41.95 ,4.112034849,0
263,0,0,6.9,1,5,1,-1.6,0,0.1,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.96291347,5.06 ,83.98 ,6.900690208,42.00 ,41.98 ,4.062223267,0
264,0,0,6.9,1,5,1,-0.8,0,0.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.91304839,5.07 ,84.02 ,6.882621898,42.02 ,42.00 ,4.030426492,0
265,0,0,6.8,1,5,1,-0.1,0,0,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.8740013,5.08 ,84.05 ,6.859445031,42.03 ,42.02 ,4.014556271,0
266,0,0,7,1,5,1,-0.1,0,0,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.83472002,5.09 ,84.08 ,6.836110603,42.04 ,42.04 ,3.998609418,0
267,0,0,6.9,1,5,1,0.9,1,1.6,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.84860943,5.09 ,84.06 ,6.845390436,42.03 ,42.03 ,4.003218999,0
268,0,0,6.9,1,5,1,1.1,1,1.9,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.87251353,5.10 ,84.03 ,6.860633277,42.02 ,42.01 ,4.011880254,0
269,0,0,6.9,1,5,1,1.2,1,2.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.9045333,5.10 ,83.99 ,6.882072676,42.00 ,41.99 ,4.022460624,0
270,0,0,6.9,1,5,1,0.7,1,2.1,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.92424818,5.11 ,83.97 ,6.902015713,41.98 ,41.98 ,4.022232467,0
271,0,0,6.9,1,5,1,0.7,1,1.7,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.93556546,5.12 ,83.95 ,6.913288508,41.98 ,41.97 ,4.02227695,0
272,0,0,6.9,1,5,1,0.6,1,1.4,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.93882976,5.12 ,83.94 ,6.918384971,41.97 ,41.97 ,4.020444789,0
273,0,0,6.9,1,5,1,0.3,1,1.3,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.93413321,5.13 ,83.94 ,6.921832087,41.97 ,41.97 ,4.012301123,0
274,0,0,6.9,1,5,1,0.9,1,1.8,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.95121329,5.13 ,83.91 ,6.93465887,41.96 ,41.96 ,4.016554418,0
275,0,0,6.9,1,5,1,0.8,1,1.6,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.96225571,5.14 ,83.90 ,6.943425122,41.95 ,41.95 ,4.018830587,0
276,0,0,6.9,1,5,1,0.6,1,0.8,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.95360456,5.15 ,83.90 ,6.936034738,41.95 ,41.95 ,4.01756982,0
277,0,0,6.9,1,5,1,0.1,1,0,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.91959978,5.15 ,83.93 ,6.913112125,41.96 ,41.96 ,4.006487656,0
278,0,0,6.8,1,5,1,-0.5,0,-0.2,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.87069281,5.16 ,83.96 ,6.887471368,41.98 ,41.98 ,3.983221446,0
279,0,0,6.8,1,5,1,-0.5,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.82403149,5.17 ,84.00 ,6.864019968,42.00 ,42.00 ,3.96001152,0
280,0,0,6.9,1,5,1,-0.2,0,-0.1,0,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.7832446,5.18 ,84.03 ,6.840117846,42.02 ,42.02 ,3.943126758,0
281,0,0,6.8,1,5,1,-0.1,0,0.2,1,1.154,1,0.06,1,0.094,1,0.8,1,0,0,5,1,10.7506881,5.19 ,84.06 ,6.822426989,42.03 ,42.03 ,3.928261107,0
